INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTIDX    ,BANKNIFTY ,28/07/2026,00057075.00,00057389.00,00056959.00,00057176.40,000000001226700,    39839624196.00,           696870,            23229,            15167
FUTIDX    ,BANKNIFTY ,25/08/2026,00057499.00,00057567.00,00057190.00,00057396.20,000000001672110,    36032143122.00,           628020,            20934,            13457
FUTIDX    ,BANKNIFTY ,29/09/2026,00057453.80,00057950.00,00057453.80,00057793.60,000000000147870,     2250118914.00,            38940,             1298,             1095
FUTIDX    ,MIDCPNIFTY,28/07/2026,00014588.80,00014597.70,00014528.65,00014590.75,000000000749760,     6698486724.00,           459600,             3830,             2941
FUTIDX    ,MIDCPNIFTY,25/08/2026,00014590.00,00014649.25,00014560.05,00014646.30,000000001523400,     6324053352.00,           432600,             3605,             2770
FUTIDX    ,MIDCPNIFTY,29/09/2026,00014650.00,00014695.00,00014627.95,00014689.85,000000000031320,      184811946.00,            12600,              105,               84
FUTIDX    ,NIFTYNXT50,28/07/2026,00072060.00,00072498.80,00072060.00,00072446.20,000000000006600,      517355705.00,             7150,              286,              256
FUTIDX    ,NIFTYNXT50,25/08/2026,00072550.00,00072801.40,00072428.40,00072682.20,000000000011075,      481095105.00,             6625,              265,              239
FUTSTK    ,GAIL      ,28/07/2026,00000169.43,00000175.45,00000169.43,00000174.75,000000014611800,     4019462472.50,         23309300,             6566,             5690
FUTSTK    ,GAIL      ,25/08/2026,00000171.99,00000176.17,00000171.08,00000175.45,000000069942100,     4890096458.00,         28211850,             7947,             6760
FUTSTK    ,GAIL      ,29/09/2026,00000173.00,00000176.36,00000172.57,00000176.08,000000000678050,       39512636.00,           227200,               64,               59
FUTSTK    ,GLENMARK  ,28/07/2026,00002188.40,00002218.90,00002188.40,00002198.10,000000005170500,     8580699150.00,          3891000,            10376,             6012
FUTSTK    ,GLENMARK  ,25/08/2026,00002209.90,00002230.50,00002205.20,00002210.50,000000009496500,     9299534437.50,          4194750,            11186,             6662
FUTSTK    ,GLENMARK  ,29/09/2026,00002234.00,00002239.00,00002220.00,00002220.50,000000000020250,       12537412.50,             5625,               15,               14
FUTSTK    ,GMRAIRPORT,28/07/2026,00000107.69,00000108.99,00000106.99,00000108.22,000000064414125,     4446778655.25,         41229225,             5911,             2935
FUTSTK    ,GMRAIRPORT,25/08/2026,00000109.00,00000109.56,00000107.56,00000108.77,000000103027725,     4973420380.50,         45867600,             6576,             3547
FUTSTK    ,GMRAIRPORT,29/09/2026,00000109.38,00000109.53,00000108.60,00000109.47,000000004749975,       29667046.50,           272025,               39,               37
FUTSTK    ,GODFRYPHLP,28/07/2026,00002152.00,00002253.30,00002109.00,00002198.40,000000000507650,     3000142887.50,          1361800,             4952,             3895
FUTSTK    ,GODFRYPHLP,25/08/2026,00002109.00,00002226.00,00002109.00,00002175.00,000000001565025,     3632706357.50,          1667875,             6065,             4599
FUTSTK    ,GODFRYPHLP,29/09/2026,00002119.30,00002213.80,00002119.00,00002163.90,000000000037675,       54920992.50,            25300,               92,               87
FUTSTK    ,GODREJCP  ,28/07/2026,00001055.60,00001079.50,00001055.60,00001075.60,000000003673500,     3230438950.00,          3016000,             6032,             4365
FUTSTK    ,GODREJCP  ,25/08/2026,00001079.90,00001079.90,00001060.50,00001076.10,000000009513500,     3656917350.00,          3411500,             6823,             5074
FUTSTK    ,GODREJCP  ,29/09/2026,00001081.00,00001081.70,00001075.20,00001081.30,000000000015000,        5393700.00,             5000,               10,               10
FUTSTK    ,GODREJPROP,28/07/2026,00002047.20,00002074.00,00002018.00,00002069.00,000000002671175,     3404333432.50,          1662050,             5114,             4289
FUTSTK    ,GODREJPROP,25/08/2026,00002055.00,00002085.90,00002028.00,00002078.30,000000005772325,     4304735857.50,          2091050,             6434,             5554
FUTSTK    ,GODREJPROP,29/09/2026,00002040.00,00002094.90,00002040.00,00002091.90,000000000133575,       24887167.50,            12025,               37,               34
FUTSTK    ,GRASIM    ,28/07/2026,00003110.10,00003118.00,00003080.40,00003113.80,000000003544750,     8191146600.00,          2641000,            10564,             6549
FUTSTK    ,GRASIM    ,25/08/2026,00003125.00,00003126.60,00003093.90,00003122.50,000000011226500,     9067819600.00,          2916250,            11665,             7427
FUTSTK    ,GRASIM    ,29/09/2026,00003113.30,00003145.60,00003113.30,00003145.40,000000000133750,       13290650.00,             4250,               17,               11
FUTSTK    ,GVT&D     ,28/07/2026,00004165.80,00004336.10,00004146.40,00004206.90,000000000726000,     3058033437.50,           719000,             5752,             4929
FUTSTK    ,GVT&D     ,25/08/2026,00004224.80,00004345.00,00004153.00,00004223.60,000000002395000,     5022847975.00,          1180250,             9442,             7607
FUTSTK    ,GVT&D     ,29/09/2026,00004212.00,00004368.30,00004198.00,00004252.50,000000000021000,       19797437.50,             4625,               37,               35
FUTSTK    ,LAURUSLABS,28/07/2026,00001619.50,00001728.80,00001619.50,00001711.10,000000003899800,    11774178410.00,          6992950,             8227,             6728
FUTSTK    ,LAURUSLABS,25/08/2026,00001630.00,00001739.10,00001626.50,00001722.90,000000016478950,    21441964340.00,         12649700,            14882,            12145
FUTSTK    ,LAURUSLABS,29/09/2026,00001630.00,00001738.00,00001630.00,00001723.00,000000000393550,      697763045.00,           410550,              483,              448
FUTSTK    ,LICHSGFIN ,28/07/2026,00000540.10,00000554.35,00000540.10,00000553.30,000000005489000,     3710633800.00,          6784000,             6784,             4645
FUTSTK    ,LICHSGFIN ,25/08/2026,00000531.10,00000546.95,00000530.70,00000545.95,000000021974000,     3834457100.00,          7107000,             7107,             4941
FUTSTK    ,LICHSGFIN ,29/09/2026,00000536.45,00000549.70,00000536.45,00000549.10,000000000165000,       28261800.00,            52000,               52,               45
FUTSTK    ,LICI      ,28/07/2026,00000424.00,00000430.55,00000423.20,00000425.40,000000007940800,     3594752770.00,          8442000,             6030,             3878
FUTSTK    ,LICI      ,25/08/2026,00000421.00,00000423.45,00000417.80,00000421.65,000000018029200,     3614978220.00,          8598800,             6142,             3922
FUTSTK    ,LICI      ,29/09/2026,00000418.95,00000421.50,00000417.00,00000420.15,000000000842800,       98612850.00,           235200,              168,              121
FUTSTK    ,LODHA     ,28/07/2026,00001156.90,00001203.95,00001146.35,00001197.80,000000003293125,     8262935250.00,          6966875,            11147,             9441
FUTSTK    ,LODHA     ,25/08/2026,00001117.85,00001170.00,00001107.05,00001156.70,000000013720625,     9127370062.50,          7960000,            12736,            10851
FUTSTK    ,LODHA     ,29/09/2026,00001115.40,00001150.00,00001092.60,00001137.05,000000000434375,      389322062.50,           346250,              554,              473
FUTSTK    ,LT        ,28/07/2026,00003817.00,00003833.20,00003800.10,00003809.30,000000005388600,    16503825992.50,          4325300,            24716,            16993
FUTSTK    ,LT        ,25/08/2026,00003860.00,00003860.00,00003821.30,00003828.70,000000010794350,    19701938690.00,          5136775,            29353,            20352
FUTSTK    ,LT        ,29/09/2026,00003899.70,00003899.70,00003845.10,00003852.90,000000001669325,      254700022.50,            65975,              377,              352
FUTSTK    ,LTF       ,28/07/2026,00000306.00,00000312.40,00000304.10,00000311.85,000000008433000,     5423528137.50,         17457750,             7759,             5148
FUTSTK    ,LTF       ,25/08/2026,00000303.40,00000310.95,00000303.40,00000310.45,000000048755250,     5904914062.50,         19118250,             8497,             5749
FUTSTK    ,LTF       ,29/09/2026,00000304.90,00000309.60,00000304.80,00000309.20,000000000634500,       50465250.00,           164250,               73,               70
FUTSTK    ,LTM       ,28/07/2026,00004132.40,00004221.20,00004116.40,00004192.60,000000000716850,     4184510715.00,           999900,             6666,             5714
FUTSTK    ,LTM       ,25/08/2026,00004130.00,00004244.00,00004123.00,00004217.60,000000003007650,     5444353830.00,          1294800,             8632,             7152
FUTSTK    ,LTM       ,29/09/2026,00004094.90,00004239.00,00004094.80,00004214.10,000000000041850,       64767135.00,            15450,              103,               93
FUTSTK    ,LUPIN     ,28/07/2026,00002384.90,00002431.60,00002380.00,00002413.60,000000001738250,     4460888017.50,          1846625,             4345,             3439
FUTSTK    ,LUPIN     ,25/08/2026,00002385.00,00002441.00,00002385.00,00002425.30,000000004829275,     5529042260.00,          2277575,             5359,             4380
FUTSTK    ,LUPIN     ,29/09/2026,00002428.90,00002450.00,00002428.90,00002439.80,000000000059925,       52895160.00,            21675,               51,               48
FUTSTK    ,SAIL      ,28/07/2026,00000163.00,00000166.38,00000162.04,00000162.77,000000093248000,    16262909873.00,         99301600,            21128,            11293
FUTSTK    ,SAIL      ,25/08/2026,00000164.00,00000167.30,00000163.04,00000163.61,000000181960500,    16832245783.00,        102243800,            21754,            11857
FUTSTK    ,SAIL      ,29/09/2026,00000163.40,00000166.20,00000162.25,00000162.72,000000002829400,      249414665.00,          1522800,              324,              289
FUTSTK    ,SBICARD   ,28/07/2026,00000634.85,00000648.00,00000626.75,00000644.85,000000005076800,     5325256920.00,          8334400,            10418,             7374
FUTSTK    ,SBICARD   ,25/08/2026,00000628.65,00000646.20,00000621.15,00000643.20,000000021335200,     6346876200.00,         10019200,            12524,             9594
FUTSTK    ,SBICARD   ,29/09/2026,00000620.00,00000642.50,00000618.05,00000640.00,000000000724800,      257693480.00,           408800,              511,              417
FUTSTK    ,SBILIFE   ,28/07/2026,00001855.90,00001867.50,00001835.00,00001862.30,000000002029125,     3933603337.50,          2126625,             5671,             4305
FUTSTK    ,SBILIFE   ,25/08/2026,00001865.80,00001876.90,00001844.40,00001872.50,000000006568875,     4689962737.50,          2521875,             6725,             5275
FUTSTK    ,SBILIFE   ,29/09/2026,00001874.80,00001885.00,00001858.40,00001884.80,000000000498375,       62545050.00,            33375,               89,               78
FUTSTK    ,SBIN      ,28/07/2026,00001025.00,00001025.00,00001016.30,00001022.30,000000029993250,    21340361850.00,         20907750,            27877,            20608
FUTSTK    ,SBIN      ,25/08/2026,00001033.90,00001033.90,00001021.80,00001027.50,000000070995750,    23341417350.00,         22749750,            30333,            22870
FUTSTK    ,SBIN      ,29/09/2026,00001032.20,00001036.00,00001028.00,00001033.60,000000009630750,      413569125.00,           400500,              534,              517
FUTSTK    ,SHREECEM  ,28/07/2026,00026965.00,00027130.00,00026470.00,00026950.00,000000000111200,     3804958375.00,           141100,             5644,             4408
FUTSTK    ,SHREECEM  ,25/08/2026,00026765.00,00026795.00,00026465.00,00026735.00,000000000296700,     3671655750.00,           137650,             5506,             4239
FUTSTK    ,SHREECEM  ,29/09/2026,00026470.00,00026680.00,00026470.00,00026645.00,000000000001225,       13977125.00,              525,               21,               19
FUTSTK    ,SHRIRAMFIN,28/07/2026,00001020.00,00001039.50,00001001.70,00001037.60,000000009514725,    10371735412.50,         10126875,            12275,             9027
FUTSTK    ,SHRIRAMFIN,25/08/2026,00001027.90,00001044.80,00001006.70,00001043.00,000000026517150,    13856572702.50,         13459875,            16315,            12510
FUTSTK    ,SHRIRAMFIN,29/09/2026,00001027.70,00001051.00,00001015.00,00001049.30,000000005055600,      225710760.00,           218625,              265,              235
FUTSTK    ,SIEMENS   ,28/07/2026,00003724.80,00003746.10,00003675.60,00003715.40,000000000622825,     3930719940.00,          1060850,             6062,             5336
FUTSTK    ,SIEMENS   ,25/08/2026,00003697.20,00003705.00,00003653.10,00003683.40,000000003321325,     3958892927.50,          1077650,             6158,             5527
FUTSTK    ,SIEMENS   ,29/09/2026,00003641.10,00003674.60,00003639.00,00003669.10,000000000018200,       17944272.50,             4900,               28,               27
FUTSTK    ,SOLARINDS ,28/07/2026,00018511.00,00018772.00,00018320.00,00018643.00,000000000288700,     4516158700.00,           243850,             4877,             3677
FUTSTK    ,SOLARINDS ,25/08/2026,00018617.00,00018825.00,00018429.00,00018744.00,000000000688250,     4960620100.00,           266300,             5326,             3997
FUTSTK    ,SOLARINDS ,29/09/2026,00018775.00,00018931.00,00018579.00,00018855.00,000000000078300,       36584900.00,             1950,               39,               37
FUTSTK    ,SONACOMS  ,28/07/2026,00000720.70,00000729.90,00000717.30,00000724.15,000000006138475,     3900268435.00,          5388775,             4399,             3940
FUTSTK    ,SONACOMS  ,25/08/2026,00000729.30,00000729.30,00000711.35,00000719.90,000000010613400,     4137471983.75,          5757500,             4700,             4115
FUTSTK    ,SONACOMS  ,29/09/2026,00000712.15,00000721.10,00000712.10,00000719.65,000000000095550,       23694501.25,            33075,               27,               27
FUTSTK    ,SRF       ,28/07/2026,00002702.30,00002702.30,00002636.70,00002642.60,000000000844200,     4049864840.00,          1520800,             7604,             6402
FUTSTK    ,SRF       ,25/08/2026,00002662.00,00002678.50,00002632.00,00002645.60,000000004013600,     4103627200.00,          1547800,             7739,             6419
FUTSTK    ,SRF       ,29/09/2026,00002679.60,00002680.30,00002635.10,00002650.00,000000000053000,       34521340.00,            13000,               65,               61
FUTSTK    ,SUNPHARMA ,28/07/2026,00001953.20,00001971.00,00001931.00,00001966.00,000000005666850,     8932315210.00,          4560850,            13031,             9391
FUTSTK    ,SUNPHARMA ,25/08/2026,00001958.60,00001983.00,00001950.20,00001979.60,000000013256250,     9102101365.00,          4621400,            13204,             9432
FUTSTK    ,SUNPHARMA ,29/09/2026,00001966.10,00001993.00,00001966.10,00001991.40,000000002300550,       52792950.00,            26600,               76,               72
FUTSTK    ,SUPREMEIND,28/07/2026,00003482.50,00003508.20,00003308.10,00003333.60,000000000542325,     1600450810.00,           468125,             2675,             2115
FUTSTK    ,SUPREMEIND,25/08/2026,00003520.60,00003529.60,00003315.00,00003344.30,000000001963500,     3000391572.50,           876575,             5009,             3942
FUTSTK    ,SUPREMEIND,29/09/2026,00003528.70,00003529.90,00003345.00,00003358.20,000000000018550,       44492682.50,            13125,               75,               63
FUTSTK    ,SUZLON    ,28/07/2026,00000052.76,00000053.20,00000052.15,00000053.15,000000087617300,     5607034125.00,        106235500,             8365,             6256
FUTSTK    ,SUZLON    ,25/08/2026,00000052.99,00000053.45,00000052.38,00000053.31,000000359537000,     5928653624.00,        111937800,             8814,             6581
FUTSTK    ,SUZLON    ,29/09/2026,00000053.36,00000053.71,00000052.73,00000053.66,000000010375900,      130707257.00,          2451100,              193,              170
FUTSTK    ,SWIGGY    ,28/07/2026,00000255.58,00000265.33,00000253.01,00000259.13,000000010032025,     5504283311.25,         21086050,            11554,             9410
FUTSTK    ,SWIGGY    ,25/08/2026,00000252.98,00000264.55,00000250.36,00000258.95,000000044648625,     7687056055.75,         29579600,            16208,            13359
FUTSTK    ,SWIGGY    ,29/09/2026,00000251.00,00000263.00,00000251.00,00000258.87,000000001105950,      104549085.25,           403325,              221,              207
FUTSTK    ,CAMS      ,28/07/2026,00000758.45,00000789.70,00000758.45,00000784.85,000000002244825,     1754829202.50,          2239875,             2715,             2229
FUTSTK    ,CAMS      ,25/08/2026,00000768.45,00000793.65,00000768.45,00000788.20,000000005721375,     2611979205.00,          3319800,             4024,             3274
FUTSTK    ,CAMS      ,29/09/2026,00000775.50,00000795.35,00000775.50,00000790.65,000000000066825,       37061557.50,            47025,               57,               48
FUTSTK    ,CANBK     ,28/07/2026,00000126.50,00000129.94,00000125.90,00000127.64,000000127919250,    15642885105.00,        122418000,            18136,            14586
FUTSTK    ,CANBK     ,25/08/2026,00000127.74,00000130.75,00000126.60,00000128.33,000000361577250,    20122180650.00,        156444750,            23177,            18538
FUTSTK    ,CANBK     ,29/09/2026,00000127.67,00000131.15,00000127.41,00000129.09,000000010044000,      268907782.50,          2079000,              308,              295
FUTSTK    ,CDSL      ,28/07/2026,00001342.20,00001346.40,00001326.10,00001329.20,000000002805350,     3738159702.50,          2803450,             5902,             4729
FUTSTK    ,CDSL      ,25/08/2026,00001349.40,00001349.40,00001330.00,00001331.70,000000007670775,     4478868005.00,          3353975,             7061,             5694
FUTSTK    ,CDSL      ,29/09/2026,00001348.00,00001348.60,00001335.10,00001336.10,000000000449350,       99907225.00,            74575,              157,              137
FUTSTK    ,CGPOWER   ,28/07/2026,00000876.45,00000886.15,00000868.90,00000878.60,000000005428100,     5160970500.00,          5882000,             6920,             5230
FUTSTK    ,CGPOWER   ,25/08/2026,00000884.00,00000890.45,00000872.05,00000883.10,000000016648950,     7211699030.00,          8188900,             9634,             7653
FUTSTK    ,CGPOWER   ,29/09/2026,00000891.00,00000891.00,00000879.00,00000888.90,000000001190000,       68498567.50,            77350,               91,               80
FUTSTK    ,CHOLAFIN  ,28/07/2026,00001734.40,00001805.00,00001734.40,00001787.20,000000005057500,     8199706937.50,          4595625,             7353,             5487
FUTSTK    ,CHOLAFIN  ,25/08/2026,00001764.80,00001816.00,00001760.70,00001798.70,000000011566875,    10200759937.50,          5681875,             9091,             7796
FUTSTK    ,CHOLAFIN  ,29/09/2026,00001785.00,00001813.00,00001779.80,00001804.40,000000002786875,     1219455937.50,           675000,             1080,              125
FUTSTK    ,CIPLA     ,28/07/2026,00001412.00,00001416.00,00001392.00,00001405.80,000000003351125,     3938112475.00,          2800325,             6589,             5902
FUTSTK    ,CIPLA     ,25/08/2026,00001425.50,00001425.50,00001400.00,00001413.80,000000009590125,     4658959947.50,          3295450,             7754,             6838
FUTSTK    ,CIPLA     ,29/09/2026,00001425.00,00001431.20,00001411.20,00001423.70,000000001950750,       17536520.00,            12325,               29,               28
FUTSTK    ,COALINDIA ,28/07/2026,00000429.85,00000431.80,00000425.80,00000428.00,000000031168800,    11175173640.00,         25990200,            19252,             7834
FUTSTK    ,COALINDIA ,25/08/2026,00000427.65,00000429.55,00000424.45,00000425.85,000000060323400,    11419191337.50,         26711100,            19786,             8164
FUTSTK    ,COALINDIA ,29/09/2026,00000423.60,00000426.50,00000422.10,00000423.05,000000005425650,      134046495.00,           315900,              234,              214
FUTSTK    ,COCHINSHIP,28/07/2026,00001406.80,00001406.80,00001387.50,00001402.80,000000002241200,     3978555480.00,          2847600,             7119,             5010
FUTSTK    ,COCHINSHIP,25/08/2026,00001392.00,00001410.80,00001381.90,00001405.10,000000005248000,     4108686600.00,          2944800,             7362,             5113
FUTSTK    ,COCHINSHIP,29/09/2026,00001392.40,00001407.60,00001381.70,00001406.30,000000000131200,       51981600.00,            37200,               93,               51
FUTSTK    ,COFORGE   ,28/07/2026,00001500.00,00001535.00,00001487.20,00001524.40,000000004559525,     9196617500.00,          6049600,            12736,            10253
FUTSTK    ,COFORGE   ,25/08/2026,00001499.90,00001540.00,00001490.90,00001528.50,000000014096100,    10827071007.50,          7099825,            14947,            11936
FUTSTK    ,COFORGE   ,29/09/2026,00001499.00,00001539.70,00001497.20,00001530.40,000000000245100,      183044670.00,           120175,              253,              225
FUTSTK    ,COLPAL    ,28/07/2026,00002119.30,00002158.00,00002095.10,00002137.80,000000001191025,     3425179312.50,          1604900,             5836,             4580
FUTSTK    ,COLPAL    ,25/08/2026,00002100.00,00002170.00,00002100.00,00002148.80,000000003816175,     3813362300.00,          1777050,             6462,             5212
FUTSTK    ,COLPAL    ,29/09/2026,00002138.00,00002175.00,00002135.00,00002159.10,000000000037400,       30817435.00,            14300,               52,               48
FUTSTK    ,CONCOR    ,28/07/2026,00000471.55,00000515.00,00000471.55,00000510.30,000000008315000,     6043819125.00,         12055000,             9644,             7959
FUTSTK    ,CONCOR    ,25/08/2026,00000476.00,00000516.65,00000474.20,00000511.85,000000018468750,     9201665062.50,         18267500,            14614,            11881
FUTSTK    ,CONCOR    ,29/09/2026,00000479.60,00000516.90,00000477.00,00000514.90,000000000363750,      121569375.00,           240000,              192,              153
FUTSTK    ,CROMPTON  ,28/07/2026,00000248.90,00000251.45,00000248.05,00000249.55,000000022224550,     4086360090.00,         16367950,             7613,             5256
FUTSTK    ,CROMPTON  ,25/08/2026,00000253.65,00000253.65,00000249.55,00000250.90,000000049372600,     4571743337.50,         18210500,             8470,             5953
FUTSTK    ,CROMPTON  ,29/09/2026,00000253.50,00000254.15,00000251.30,00000252.60,000000000505250,       54316632.50,           215000,              100,               93
FUTSTK    ,CUMMINSIND,28/07/2026,00005613.50,00005654.00,00005595.50,00005638.50,000000001847400,     6142932600.00,          1091200,             5456,             3688
FUTSTK    ,CUMMINSIND,25/08/2026,00005659.00,00005682.50,00005625.50,00005669.00,000000003493400,     7036034900.00,          1243200,             6216,             4314
FUTSTK    ,CUMMINSIND,29/09/2026,00005691.00,00005712.00,00005663.50,00005701.00,000000000358200,       33008100.00,             5800,               29,               24
FUTSTK    ,HAL       ,28/07/2026,00004585.60,00004650.00,00004578.90,00004626.80,000000002062200,     7877357250.00,          1703700,            11358,             8597
FUTSTK    ,HAL       ,25/08/2026,00004620.00,00004666.60,00004595.20,00004641.10,000000004514850,     8591168475.00,          1852200,            12348,             9482
FUTSTK    ,HAL       ,29/09/2026,00004634.00,00004689.00,00004624.60,00004671.90,000000000465000,      203766735.00,            43650,              291,              252
FUTSTK    ,HAVELLS   ,28/07/2026,00001239.90,00001248.20,00001231.00,00001237.70,000000003252000,     2990771400.00,          2417000,             4834,             3600
FUTSTK    ,HAVELLS   ,25/08/2026,00001247.00,00001254.80,00001237.50,00001244.00,000000008308500,     3689771500.00,          2966500,             5933,             4480
FUTSTK    ,HAVELLS   ,29/09/2026,00001252.00,00001262.00,00001246.50,00001252.80,000000000150000,       55102600.00,            44000,               88,               81
FUTSTK    ,HCLTECH   ,28/07/2026,00001284.50,00001304.80,00001279.10,00001298.30,000000005065600,    16145860280.00,         12452400,            31131,            21412
FUTSTK    ,HCLTECH   ,25/08/2026,00001289.80,00001307.60,00001278.00,00001296.20,000000028688800,    18207575320.00,         14023600,            35059,            23800
FUTSTK    ,HCLTECH   ,29/09/2026,00001280.30,00001302.70,00001273.10,00001297.20,000000000415200,      341880360.00,           263600,              659,              617
FUTSTK    ,HDFCAMC   ,28/07/2026,00002524.20,00002555.30,00002524.20,00002548.40,000000001917000,     3845183550.00,          1510200,             5034,             4522
FUTSTK    ,HDFCAMC   ,25/08/2026,00002548.90,00002569.70,00002536.80,00002562.90,000000005593200,     3886319520.00,          1518000,             5060,             4455
FUTSTK    ,HDFCAMC   ,29/09/2026,00002570.70,00002584.90,00002570.00,00002582.00,000000000354000,       26292330.00,            10200,               34,               34
FUTSTK    ,HDFCBANK  ,28/07/2026,00000747.85,00000749.95,00000739.00,00000741.10,000000068150550,    40324450107.50,         54363400,            83636,            55304
FUTSTK    ,HDFCBANK  ,25/08/2026,00000751.15,00000753.50,00000743.00,00000744.75,000000270491000,    46784063040.00,         62750350,            96539,            66171
FUTSTK    ,HDFCBANK  ,29/09/2026,00000758.60,00000758.60,00000747.60,00000749.70,000000035917700,     1702423255.00,          2269150,             3491,             3359
FUTSTK    ,HDFCLIFE  ,28/07/2026,00000551.40,00000558.50,00000551.40,00000553.50,000000012498200,     7506968095.00,         13532200,            12302,             8212
FUTSTK    ,HDFCLIFE  ,25/08/2026,00000558.05,00000561.60,00000554.60,00000556.65,000000036704800,     6157861490.00,         11050600,            10046,             8478
FUTSTK    ,HDFCLIFE  ,29/09/2026,00000564.45,00000565.00,00000558.10,00000560.40,000000005839900,     1801886955.00,          3202100,             2911,              297
FUTSTK    ,HEROMOTOCO,28/07/2026,00005041.30,00005125.10,00005030.50,00005112.70,000000001257000,     7793722560.00,          1529400,            10196,             7907
FUTSTK    ,HEROMOTOCO,25/08/2026,00005064.00,00005158.70,00005058.10,00005139.80,000000004441200,     9664656915.00,          1887000,            12580,             9751
FUTSTK    ,HEROMOTOCO,29/09/2026,00005085.70,00005182.00,00005085.70,00005176.90,000000000056250,      170240955.00,            33000,              220,              197
FUTSTK    ,HINDALCO  ,28/07/2026,00000945.05,00000952.00,00000943.85,00000946.55,000000016208500,    10465278425.00,         11033400,            15762,             7799
FUTSTK    ,HINDALCO  ,25/08/2026,00000955.00,00000958.00,00000946.70,00000951.45,000000045600100,     9413764185.00,          9868600,            14098,             8214
FUTSTK    ,HINDALCO  ,29/09/2026,00000955.25,00000962.65,00000955.25,00000957.00,000000003994900,     1895667550.00,          1978900,             2827,              182
FUTSTK    ,HINDPETRO ,28/07/2026,00000392.00,00000397.45,00000387.65,00000394.95,000000015325200,     3522258067.50,          8991000,             4440,             3509
FUTSTK    ,HINDPETRO ,25/08/2026,00000394.00,00000398.45,00000389.00,00000396.55,000000038519550,     4130210958.75,         10493550,             5182,             4140
FUTSTK    ,HINDPETRO ,29/09/2026,00000392.95,00000400.45,00000391.15,00000399.30,000000001387125,       86666051.25,           218700,              108,               99
FUTSTK    ,HINDUNILVR,28/07/2026,00002152.30,00002182.00,00002152.30,00002174.80,000000008271600,    11442400830.00,          5259000,            17530,            13703
FUTSTK    ,HINDUNILVR,25/08/2026,00002169.00,00002194.00,00002166.30,00002186.10,000000015730800,    13446879030.00,          6148200,            20494,            15790
FUTSTK    ,HINDUNILVR,29/09/2026,00002195.30,00002206.00,00002189.30,00002201.20,000000002744400,      106228500.00,            48300,              161,              152
FUTSTK    ,HINDZINC  ,28/07/2026,00000537.80,00000540.00,00000527.70,00000529.45,000000012726525,     5494900976.25,         10325525,             8429,             5208
FUTSTK    ,HINDZINC  ,25/08/2026,00000541.00,00000543.05,00000531.00,00000532.15,000000023545725,     5600496833.75,         10470075,             8547,             5083
FUTSTK    ,HINDZINC  ,29/09/2026,00000545.00,00000545.00,00000534.10,00000536.15,000000000847700,      146420575.00,           271950,              222,              216
FUTSTK    ,HYUNDAI   ,28/07/2026,00001965.00,00001999.90,00001962.20,00001988.80,000000001030975,     3279795970.00,          1655225,             6019,             4490
FUTSTK    ,HYUNDAI   ,25/08/2026,00001934.00,00001985.50,00001934.00,00001979.40,000000003813975,     4308512175.00,          2189825,             7963,             6177
FUTSTK    ,HYUNDAI   ,29/09/2026,00001941.00,00001976.50,00001941.00,00001973.70,000000000042350,       21588875.00,            11000,               40,               39
FUTSTK    ,DABUR     ,28/07/2026,00000424.70,00000428.45,00000423.35,00000426.95,000000010742500,     3530391375.00,          8267500,             6614,             5637
FUTSTK    ,DABUR     ,25/08/2026,00000428.85,00000431.00,00000426.65,00000429.30,000000026118750,     3636520125.00,          8470000,             6776,             5664
FUTSTK    ,DABUR     ,29/09/2026,00000429.50,00000433.00,00000429.50,00000432.15,000000001626250,       51861812.50,           120000,               96,               86
FUTSTK    ,DALBHARAT ,28/07/2026,00001715.00,00001832.30,00001715.00,00001825.50,000000002339675,     4223050357.50,          2329600,             7168,             3694
FUTSTK    ,DALBHARAT ,25/08/2026,00001750.00,00001844.10,00001750.00,00001836.10,000000003486275,     4338202180.00,          2382250,             7330,             3715
FUTSTK    ,DELHIVERY ,28/07/2026,00000464.95,00000470.20,00000461.10,00000469.15,000000010252575,     4737973037.50,         10184100,             4908,             3736
FUTSTK    ,DELHIVERY ,25/08/2026,00000472.00,00000472.00,00000462.55,00000470.70,000000020911850,     5235136812.50,         11196700,             5396,             4043
FUTSTK    ,DELHIVERY ,29/09/2026,00000470.45,00000474.00,00000466.70,00000473.40,000000000327850,       69445166.25,           147325,               71,               58
FUTSTK    ,DIVISLAB  ,28/07/2026,00007213.50,00007462.00,00007213.50,00007421.00,000000001078200,     8667081000.00,          1171100,            11711,             8076
FUTSTK    ,DIVISLAB  ,25/08/2026,00007303.00,00007507.00,00007278.00,00007462.00,000000003418300,    10293847400.00,          1384300,            13843,             9624
FUTSTK    ,DIVISLAB  ,29/09/2026,00007373.50,00007534.50,00007346.50,00007506.50,000000000576200,       94824000.00,            12700,              127,              104
FUTSTK    ,DIXON     ,28/07/2026,00013945.00,00014038.00,00013767.00,00013815.00,000000000678850,    10133948500.00,           729700,            14594,            10316
FUTSTK    ,DIXON     ,25/08/2026,00013850.00,00013866.00,00013596.00,00013658.00,000000002086350,    10496936450.00,           766050,            15321,            10997
FUTSTK    ,DIXON     ,29/09/2026,00013700.00,00013780.00,00013531.00,00013597.00,000000000088650,      271361900.00,            19900,              398,              376
